star_age,star_mass,star_mdot,log_Teff,log_R,log_surf_z,surface_h1,surface_he3,log_center_T,log_center_Rho,phase,x
8.32740053e+01,5.49993610e+01,-1.23742884e-05,3.85377777,2.56793974,-2.84509849,7.47426483e-01,4.16806609e-05,6.23359442,-3.69023270,-1,-1.0
8.59276270e+01,5.49993258e+01,-1.25746756e-05,3.85440315,2.56888769,-2.84509849,7.47426483e-01,4.16806609e-05,6.23568826,-3.68402798,-1,-0.9998057191349229
8.85812486e+01,5.49992906e+01,-1.27750628e-05,3.85502853,2.56983564,-2.84509849,7.47426483e-01,4.16806609e-05,6.23778210,-3.67782326,-1,-0.9996114382771673
9.12348703e+01,5.49992555e+01,-1.29754500e-05,3.85565391,2.57078359,-2.84509849,7.47426483e-01,4.16806608e-05,6.23987594,-3.67161854,-1,-0.9994171574120901
9.38884919e+01,5.49992203e+01,-1.31758372e-05,3.85627929,2.57173154,-2.84509849,7.47426483e-01,4.16806608e-05,6.24196978,-3.66541382,-1,-0.9992228765543344
9.67625357e+01,5.49991805e+01,-1.33775170e-05,3.85700003,2.57244651,-2.84509849,7.47426483e-01,4.16806608e-05,6.24424772,-3.65868426,-1,-0.9990124578214256
9.97957449e+01,5.49991374e+01,-1.35801301e-05,3.85778963,2.57299324,-2.84509849,7.47426483e-01,4.16806608e-05,6.24665861,-3.65157572,-1,-0.9987903860365379
1.02828954e+02,5.49990944e+01,-1.37827432e-05,3.85857924,2.57353997,-2.84509849,7.47426483e-01,4.16806609e-05,6.24906950,-3.64446717,-1,-0.9985683142589715
1.05862163e+02,5.49990513e+01,-1.39853563e-05,3.85936884,2.57408670,-2.84509849,7.47426483e-01,4.16806609e-05,6.25148039,-3.63735863,-1,-0.9983462424887265
1.08895373e+02,5.49990082e+01,-1.41879694e-05,3.86015844,2.57463343,-2.84509849,7.47426483e-01,4.16806609e-05,6.25389128,-3.63025008,-1,-0.998124170645268
1.12352954e+02,5.49989559e+01,-1.43886443e-05,3.86116609,2.57466472,-2.84509849,7.47426483e-01,4.16806609e-05,6.25664539,-3.62216627,-1,-0.9978710291263567
1.15837060e+02,5.49989031e+01,-1.45891981e-05,3.86218737,2.57466379,-2.84509849,7.47426483e-01,4.16806609e-05,6.25942095,-3.61402150,-1,-0.9976159456200302
1.19321166e+02,5.49988502e+01,-1.47897518e-05,3.86320864,2.57466286,-2.84509849,7.47426483e-01,4.16806608e-05,6.26219650,-3.60587673,-1,-0.9973608621137037
1.22805272e+02,5.49987973e+01,-1.49903056e-05,3.86422991,2.57466193,-2.84509849,7.47426483e-01,4.16806608e-05,6.26497206,-3.59773196,-1,-0.9971057786073771
1.26332210e+02,5.49987435e+01,-1.51964852e-05,3.86527456,2.57461001,-2.84509849,7.47426483e-01,4.16806608e-05,6.26778122,-3.58949145,-1,-0.9968475592215041
1.30270687e+02,5.49986799e+01,-1.54567198e-05,3.86654380,2.57406810,-2.84509849,7.47426483e-01,4.16806609e-05,6.27091318,-3.58033098,-1,-0.996559209635485
1.34209164e+02,5.49986164e+01,-1.57169544e-05,3.86781303,2.57352618,-2.84509848,7.47426483e-01,4.16806609e-05,6.27404514,-3.57117051,-1,-0.9962708600494661
1.38147641e+02,5.49985528e+01,-1.59771890e-05,3.86908226,2.57298427,-2.84509848,7.47426483e-01,4.16806609e-05,6.27717710,-3.56201004,-1,-0.995982510463447
1.42243440e+02,5.49984856e+01,-1.62223299e-05,3.87044847,2.57222148,-2.84509848,7.47426483e-01,4.16806609e-05,6.28042817,-3.55251081,-1,-0.9956826427871683
1.46579724e+02,5.49984126e+01,-1.64443980e-05,3.87196291,2.57112103,-2.84509848,7.47426483e-01,4.16806609e-05,6.28386133,-3.54249376,-1,-0.9953651683684371
1.50916008e+02,5.49983396e+01,-1.66664662e-05,3.87347735,2.57002059,-2.84509848,7.47426483e-01,4.16806609e-05,6.28729449,-3.53247671,-1,-0.995047693949706
